wallet,pca1,pca2,umap1,umap2,km_cluster,db_cluster,hdb_cluster,archetype
0x1b26281ad768207497e96088d0947f4868708171,0.3858350657504892,1.0787133226127283,10.379107,-2.5394,3,-1,-1,Token receiver / airdrop
0x1b28ae1700644a4bb18ec2add48fa45efefc960f,2.4715341405612117,1.8709841537127538,9.641242,0.43439665,3,3,8,Token receiver / airdrop
0x1b2988478be18a69de983ca50eaf21ef8de1248b,-2.300878972607168,-2.7339285685954335,28.866095,-6.6881704,0,1,0,Casual ETH user
0x1b2bb18a91ac8f84066888237993ae3b57c14fac,0.16110733912972794,-0.5976857204041939,12.536766,11.885068,3,3,7,Token receiver / airdrop
0x1b2d280eb2237e9dc772ddfa88eb001ec3ccdb79,0.3479637721981109,-0.5302786272387778,12.333338,-7.4692044,3,3,7,Token receiver / airdrop
0x1b2ef4f9f291e2d4939688d09227883d6ace008f,1.7661762730912827,0.17434546066367168,13.033422,-4.030621,3,3,-1,Token receiver / airdrop
0x1b30ccd290d2424ccf02d71346a549164f025074,0.17482640217676162,1.5717363389156886,13.805436,1.9290446,3,3,8,Token receiver / airdrop
0x1b30f0a3e7fb54211ab31741a2dc58725157b039,1.2147403735606046,-0.39254508420843837,19.282635,-3.857835,3,3,8,Token receiver / airdrop
0x1b337491fb312c3500e1feef56d50bcacee6c7e3,-3.0824439976061653,1.4106711395970357,29.033787,0.16817059,0,4,3,Casual ETH user
0x1b379a79c91a540b2bcd612b4d713f31de1b80cc,-2.3570589334382688,-2.771925513349417,26.767382,5.912339,0,1,0,Casual ETH user
0x1b37f08f47f9c377eab5ab755877625519b93c1f,0.027497538634174097,-2.289484023637276,13.290368,9.655647,2,2,4,Likely bot / MEV
0x1b38819bab08ef176183d937e21ae1262fe7c337,-2.300878972607168,-2.7339285685954335,-3.9239304,14.415476,0,1,0,Casual ETH user
0x1b3da9616e6133feeea0dd769858fb08d4d4cd04,3.070964647191339,-1.8134620304468427,13.799204,-0.8756849,2,2,4,Likely bot / MEV
0x1b45751e8dc384cb0c512a96ce6c78520d42f8f3,0.694678313960024,-0.16993151345500324,6.634131,6.0971756,3,7,5,Token receiver / airdrop
0x1b45dd59eafa914b65f1fb7089a07ab98a11eb7c,0.1710314698372169,-2.4246583781562507,5.090563,-4.998354,2,2,4,Likely bot / MEV
0x1b4862f983aa573518b612f1bb1579f4b02796cb,1.8860829246737372,-1.0964532914061758,12.655108,7.175894,2,6,6,Likely bot / MEV
0x1b51cce51e2531c478daa9b68eb80d47247dcbec,2.8498671495330785,5.519348331571925,11.337746,-0.6891665,3,-1,-1,Token receiver / airdrop
0x1b5401ec702fb5c0e9ef5ab06272dc492da4433c,0.360730479739766,-0.5336198970887082,24.587523,0.026441833,3,3,7,Token receiver / airdrop
0x1b569bd670fb03ee548aa038869841e843219afb,1.0252569893005288,-1.0290076864158315,-0.766532,2.193494,2,7,5,Likely bot / MEV
0x1b586bcad859a265592e7a10856aed85b344eeb2,-2.3216133245954484,-2.747952110359318,3.1960607,-18.265125,0,1,0,Casual ETH user
0x1b59718eafa2bffe5318e07c1c3cb2edde354f9c,1.706293078988972,1.5371410425824137,13.350329,1.743539,3,3,-1,Token receiver / airdrop
0x1b5a4b06a0261036e92fd5b6e02de8e403bac4ce,1.5024231864386024,0.6849258727556436,10.141861,2.784905,3,-1,-1,Token receiver / airdrop
0x1b6257cae4192e62b629efca21771be3d759183d,-3.8897275751131812,4.6460155829198655,12.511588,-9.497098,0,-1,-1,Casual ETH user
0x1b648ade1ef219c87987cd60eba069a7faf1621f,2.699170277223418,1.0548816562171566,10.127379,-1.6843086,1,-1,-1,Active DeFi user
0x1b66178afa7ad5fc02d11b9267dc4c6ece061c03,-2.688482878096686,-0.2719353584478294,-8.062761,-1.3838423,0,5,1,Casual ETH user
0x1b6a4d472f90866fd6f2e6ee685dd1de2d961dff,0.23405486280210108,-2.4160100113596994,16.685553,-5.7632813,2,2,4,Likely bot / MEV
0x1b6aab588d2a1d065e193ef4a2f8512c1d38f966,1.5069140090249615,-0.8536159996265139,7.2865505,6.7338266,2,7,5,Likely bot / MEV
0x1b6dbeb6f2196b6023e9d5b1f361fc237a20e913,2.1697818970327813,0.6749371106739624,12.469805,-2.5120835,3,3,-1,Token receiver / airdrop
0x1b715e501b447f7684fd9ee2a431c8050f9fa891,0.7178050487082931,-1.3313741423573484,7.7357106,-4.077662,1,-1,-1,Active DeFi user
0x1b76881304e82227152ca6797b95fd9fba37c4c5,0.07141577074040893,-0.4029811104582635,16.505419,5.126866,3,3,7,Token receiver / airdrop
0x1b76f620e5bb675e99740298f8a9d535bee32320,-2.8261304547164117,0.07094129275705671,-2.310827,11.210014,0,4,3,Casual ETH user
0x1b77a8c3b962e877eb83fa12f551b2678d0851b0,-2.700945245705452,-0.21441722260875168,-8.066892,-1.3479304,0,5,1,Casual ETH user
0x1b7811621e60f1515b4679b77febf0d8dc99b135,1.7098244107633696,-1.2162021360791695,12.767847,7.0494647,2,6,6,Likely bot / MEV
0x1b7d6aa118c6d2350903e60e5c4d8aeb6f7f6c38,3.448455228497416,4.284173213369331,11.119687,-1.3153317,3,-1,-1,Token receiver / airdrop
0x1b7f731fb1ae5eda511ae5f9a34fe870e4b23116,1.735995316916088,0.8316017404526617,12.016873,-3.1155627,3,3,7,Token receiver / airdrop
0x1b80292ac9bbf3b5a3b3157e907139154ef55881,0.9200701990015863,0.4154282292704958,13.768092,-2.9042792,3,3,7,Token receiver / airdrop
0x1b80fcaf925fcf42f46f1f1d7f151f701e3e8106,0.028335596700585577,0.10073134580997298,-0.010585636,-4.460128,3,3,8,Token receiver / airdrop
0x1b81d678ffb9c0263b24a97847620c99d213eb14,-2.300878972607168,-2.7339285685954335,-3.924156,14.415059,0,1,0,Casual ETH user
0x1b85679cfda7f06371e5ea96c7437bdd18bec759,-2.7236598550927202,-0.4806742488568349,8.828516,9.649813,0,4,3,Casual ETH user
0x1b874570f8cd86e79a4ff8eab76ebf147177e9c5,-2.5376074035880793,-1.6093092683168984,2.6457083,-1.5544723,0,0,2,Casual ETH user
0x1b878f3af0a7420ef87899696caad92e63e5c4ae,3.470953316368556,-1.9186460997572676,6.2770295,-7.843973,2,2,4,Likely bot / MEV
0x1b885bbc803a5a12bbedcb9b439e8365ddc0e74c,0.35411310685114056,-0.5329517305892646,3.8740993,5.574681,3,3,7,Token receiver / airdrop
0x1b89852b9f27c8cb2c4ce2c8ca4e1f56574fdf7c,-2.643635703747104,-0.6667376187733688,4.891263,17.417923,0,5,1,Casual ETH user
0x1b8afd0de8a9368ce635be8b9572c65d8f590b21,0.7926385887984819,0.04540952629903266,10.524983,-5.1102476,3,3,7,Token receiver / airdrop
0x1b8c88169b885eef9eb4ff37b2b44e3ba5c7332a,1.1446029295716447,0.9132966880238033,15.232388,0.5994307,3,3,8,Token receiver / airdrop
0x1b8de2a8144bd40166ba49fc404e94582d28ffcc,-2.8462766923199467,0.0165436367357112,12.075485,-11.339048,0,4,3,Casual ETH user
0x1b8e54710ae30e3676e2e6c02c52c312f485c857,0.7026952317879005,-1.3225653574381442,6.970485,-3.0682027,2,6,-1,Likely bot / MEV
0x1b8fdc1deac9360414884e8e96f26eba0a72d50f,1.3824358658440543,0.2536631479457104,13.503387,-3.60024,3,3,7,Token receiver / airdrop
0x1b93b6da2f8e25e4357055903443304b3cb4b1b9,2.4078882173676464,-2.075118982123285,3.0717046,-9.537214,2,2,4,Likely bot / MEV
0x1b959677a50e47a56b0628f41053af962449998d,1.928681246566543,-2.1904128569904406,22.480917,-3.1574054,2,2,4,Likely bot / MEV
0x1b973d94f34be4972e1d2e49ccd6eef8a83cc68c,0.6671020322359524,-1.0857266593462258,18.009995,-5.5960703,2,7,5,Likely bot / MEV
0x1b9841a65c6777fde03be97c9a9e70c3d5c01e9c,1.8952622294526698,-2.1292993511056353,11.924933,9.830843,2,2,4,Likely bot / MEV
0x1b9d13011886439b0404e6ce4708816bc4b787e3,-2.700945245705452,-0.21441722260875168,-8.223842,-15.890174,0,5,1,Casual ETH user
0x1b9db93863b2e0bb3cd405663fd153c661557f66,0.42678515378019527,-0.5328712513625511,-0.19961025,9.298083,3,3,7,Token receiver / airdrop
0x1b9fc50c3ccf4bd0cc4ba0a1c0cb9ccc8383061d,1.1339730922515574,-1.145157655746312,7.675417,7.208992,2,7,5,Likely bot / MEV
0x1ba26788dfde592fec8bcb0eaff472a42be341b2,-2.7509502888872532,-0.3949070965328906,-0.9368027,6.6097517,0,4,3,Casual ETH user
0x1ba93b7f98feb72cacbdec105f23d90d64fb4010,0.6655028605564263,-1.2556826593917763,0.079938956,2.9374692,2,7,5,Likely bot / MEV
0x1ba98272731f1ab5cc33a02f88694c39916e26df,1.9974246359907646,-2.1531054588734193,20.886322,-1.268685,2,2,4,Likely bot / MEV
0x1ba9f93d692525c6c99556ed8cdcf0ce3f66430b,-0.7835711229798721,-0.9507716345025282,7.129753,-3.2090204,0,-1,-1,Casual ETH user
0x1baa8d01ce28af1396902782f7f10d9b889f642a,-2.7864690456933894,3.863517951645949,3.81138,-1.0525737,1,-1,-1,Active DeFi user
0x1baae7370f64670484fd7bb0f053772792406e20,0.3680390888335571,-0.521776074425313,12.777004,-6.515997,3,3,7,Token receiver / airdrop
0x1bab804803159ad84b8854581aa53ac72455614e,-2.3649417682145684,-2.77725701648806,16.675043,17.354767,0,1,0,Casual ETH user
0x1bb0559cfcb466a5ab34f1655a5520d53c11509e,-2.8304841622421746,0.21607132388588204,11.876679,17.06754,0,4,3,Casual ETH user
0x1bb537f89af1e04ec934fd8ab0d2d3b384555e09,-2.844097882216129,0.3955930088821228,0.98823637,-17.226263,0,4,3,Casual ETH user
0x1bb5614486e7b72eec0b5a985d0b103395b99324,0.44500063741657286,0.14760980782150104,14.620747,2.696855,3,3,8,Token receiver / airdrop
0x1bb9f0bd4d07ad75253114ce5553fbfd5bd9cde1,-2.8661898686739296,0.34291128410177524,10.4049,-8.3489275,0,0,2,Casual ETH user
0x1bbb6761043d410ef446a72b2afbbe5912975a76,-2.8361252831221964,0.31800019348042197,-5.653344,9.392796,0,4,3,Casual ETH user
0x1bbbecd75f81f8835ce180f68d580a5524975a76,0.8159227331157124,-0.44622142570039863,5.8786597,-1.820257,3,3,7,Token receiver / airdrop
0x1bbc3ee900e7331875797812baedf8f378555e09,-2.701518509332706,-0.2611737570877217,-13.963971,0.54991513,0,5,1,Casual ETH user
0x1bbe973bef3a977fc51cbed703e8ffdefe001fed,-2.371770190292809,-2.781875374575632,-3.8236985,3.227149,0,1,0,Casual ETH user
0x1bbed24f0cb2c4b64d6667c65e21678f2a88033f,0.3641160385938077,0.28688679072969087,3.6088905,-7.0663333,3,3,8,Token receiver / airdrop
0x1bbf154d6e217533e9d2956ab64c0f42f11e86ab,1.224500559217825,-0.31632422394710086,11.619408,8.13641,3,6,6,Token receiver / airdrop
0x1bbf1af0a3431e28f35c41d71db3ccde441054b8,3.6335037825930248,-0.08071732869280705,8.556951,-3.9387465,1,-1,-1,Active DeFi user
0x1bc09d2d4db7146c832612d869436e734f525c91,1.224737368725251,-0.867455205778141,10.317651,7.1382523,2,6,6,Likely bot / MEV
0x1bc47a0dd0fdab96e9ef982fdf1f34dc6207cfe3,-2.838688009169016,-0.040597611903470374,12.233131,-11.9034,0,4,3,Casual ETH user
0x1bc599ed73c7dba4ffd54238b1e9edb12520c6f2,-2.754994597310899,0.03503922461316507,-5.6606555,-14.618357,0,5,1,Casual ETH user
0x1bca060af6b004a548d43bd1e15b81676bee4990,1.0460830115974418,-0.49455918250802017,4.717803,7.2009764,3,7,5,Token receiver / airdrop
0x1bcea2c6bfedee97ff741ae033b85952f113b08a,1.5664981694415772,-0.9942905441503939,5.3861704,9.07959,2,7,5,Likely bot / MEV
0x1bceb75349a4b08f74ce1485bfdcaeea914a5ecd,0.6065989602469255,-0.3145379259501576,18.38733,0.9349019,3,3,8,Token receiver / airdrop
0x1bd2ef1400683db1ef03c1a6745d7433464b6b8b,1.2657968082300584,-0.3523419900380182,3.9088795,1.5231758,3,3,8,Token receiver / airdrop
0x1bd313169ae188bc3533fcfa6ae1bb09157bf020,0.4006847772302253,0.01801419499316309,0.8355471,-2.1306534,3,3,8,Token receiver / airdrop
0x1bd4d9ca9584be9a44cc277b0f0b3672d7e9da18,0.006513753956845912,0.027831352802079073,16.758326,0.37080017,3,3,8,Token receiver / airdrop
0x1bd67fa37df63aa7a7c718ed156c1588bc094ef0,2.030114327879177,-2.1079264128018806,15.442905,6.5224757,2,2,4,Likely bot / MEV
0x1bdf96dfb3205b29becb931b7f9c0e62b063bef9,-0.014690291008227536,0.257403336793803,17.331879,1.8766011,3,3,7,Token receiver / airdrop
0x1be14811a3a06f6af4fa64310a636e1df04c1c21,-2.791432677363714,-0.10447957771094911,9.392207,-11.95906,0,4,3,Casual ETH user
0x1be2056ca0b95113e2faf8eb590b5b572cc71ac1,-2.6331371450844947,-1.0126251689254875,-0.45617005,-0.101226546,0,5,1,Casual ETH user
0x1be40d85f1a6aa9cd34d3dd5ac3208458259dcb5,3.0699465891350126,0.7047569408239637,10.691609,1.5444838,3,3,-1,Token receiver / airdrop
0x1be45fef92c4e2538fecd150757ed62b7b3757d7,0.8985340791351659,-0.2556996221950092,17.62755,-2.504078,3,3,8,Token receiver / airdrop
0x1bec020407e59031b02f930bfe8075ca0004753d,0.5361829866896474,-0.3147469870499131,4.981875,19.080072,3,3,8,Token receiver / airdrop
0x1bec44962ddab5c922c16becfb2c205ff904753d,-2.8894523538050896,0.5460522807574764,13.391036,-16.309973,0,4,3,Casual ETH user
0x1bee06e4a8d9636a8671ae2852d762bef3d63875,1.2887982631610413,-1.1263296924911632,-0.58862585,2.3767784,2,7,5,Likely bot / MEV
0x1beedf035e62a21cd5da5cb51de9a440c06477d9,0.6948329553839603,-1.1842149075631143,7.4082503,7.8050466,2,7,5,Likely bot / MEV
0x1bf28a3568deefbf814ce152f41522b794ea9773,1.0075147433938263,-0.3762422268611462,11.849672,8.258582,3,6,6,Token receiver / airdrop
0x1bf6c29868e551ba36ddbe2cf092f40e7334b286,1.913788237681066,0.6833939449580595,10.285735,-0.40326035,3,3,-1,Token receiver / airdrop
0x1bf979282181f2b7a640d17ab5d2e25125f2de5e,-2.4028196424292068,-2.8002849630183544,26.071419,-7.549519,0,1,0,Casual ETH user
0x1bf9e7e31a3c29e558fe32401a1892771e509d62,1.6606136373473495,0.4302723067926523,9.007189,-1.1544063,3,3,8,Token receiver / airdrop
0x1bfeec1185a3bf8e31313ba1ab0ad4a1910c218a,0.24211374369759764,-2.3552479434762765,3.5537026,-5.9594965,2,2,4,Likely bot / MEV
0x1c01ccc44c29e06e9d5ed939f9bef111d455206f,-0.05676842806873932,0.7569603717007088,16.75682,-10.041897,3,3,8,Token receiver / airdrop
0x1c0258cc7e83480ca7f0156fa87df89e9f45827d,1.597232625155359,-1.2601825203383372,7.479365,7.300912,2,7,5,Likely bot / MEV
0x1c02c60379e95adba7bbfdcf4514f89567b0302c,-0.6808857133275107,-1.1403521669489287,29.344328,6.0676756,0,6,6,Casual ETH user
0x1c04cf5729b34f1138e5b712d50b094e2fd0d586,-2.8951280078627084,0.5437338055970402,-1.7599878,5.361999,0,4,3,Casual ETH user
0x1c04dcfccf4bb1e87b9e2b2da26c1cef2fd0d586,-0.28629556591986427,1.8888150954128562,11.825029,-4.9752383,3,3,7,Token receiver / airdrop
0x1c09435ef41425c31066dc24f6e0a3ff0f7c0121,0.5018085927183782,-0.3148490427092191,6.06052,-8.918859,3,3,8,Token receiver / airdrop
0x1c0b4df16e9b3062f31db634e8164574a8afd22a,2.4790038322715,1.3200105934027362,9.342584,0.9249545,3,3,8,Token receiver / airdrop
0x1c0e18fba1021094beab5d7af47e7af83d10a3bc,2.2131190265927443,1.981904840536655,11.030617,0.50462943,3,-1,-1,Token receiver / airdrop
0x1c0e5f2a3a6c048288e5c344c0276a86c0ad1588,0.676711116998384,-0.8612800697492585,10.43538,7.6667104,3,6,6,Token receiver / airdrop
0x1c1049ab5ff1b8b5d9f3cbc5320c21c150bfb8b9,-2.812300944778611,0.2926458480337716,-4.2631006,-9.644819,0,4,3,Casual ETH user
0x1c10df2a16757467fac513ce908292322acb9310,-2.628149343121876,-0.9236616579675984,-16.272102,-4.2566514,0,0,2,Casual ETH user
0x1c1489e425e5fd6920ee511e252d15d683b91728,1.8337964553733135,0.6365226987722478,9.397825,-0.6900154,3,3,8,Token receiver / airdrop
0x1c1991939cae5f041220054d295835b79479f4e8,-2.6743542109849634,-0.33714404267774906,-12.121912,1.1683738,0,5,1,Casual ETH user
0x1c1a5fe19c722689b818db99c9f95198b0b2aeec,0.5213838212146795,-0.3147909249471452,2.638444,18.605581,3,3,8,Token receiver / airdrop
0x1c1ca911cb338386394ad12c4712e07a378cc6c4,-3.3975101580847977,2.3300087825330498,13.000601,-9.848798,0,-1,3,Casual ETH user
0x1c1d9684f6784783de4301d7f77aa02929994ade,0.07731758215780489,-0.20478053181111047,1.9549022,-0.959717,3,3,7,Token receiver / airdrop
0x1c2108d21e8dfb8f25d29f21199d71e37ab8b63b,0.5124817852559933,0.7295766008818846,10.469838,0.6861802,3,-1,-1,Token receiver / airdrop
0x1c2220e26df59f6dfb34d474b4231f904283dd92,-2.722177776869378,-0.11642174935412251,-5.6611757,12.203596,0,5,1,Casual ETH user
0x1c25574d3d77480066cdfd085397cfbe28670a44,-0.24462491531684447,1.2725195199315338,10.137514,-2.0867136,3,-1,-1,Token receiver / airdrop
0x1c26c7f0b0844dcbfd6c0689925ba56160b91a71,1.6457267088812397,0.8857068978976237,11.998317,-3.1380823,3,3,-1,Token receiver / airdrop
0x1c2a25e178012a49114f1f749f22ff0a3c665c4a,0.930193314717733,-0.22763020109301096,13.525156,-4.0809445,3,3,7,Token receiver / airdrop
0x1c2ee35bf61ba487763a06e3314b990e58f142b5,0.11149978984876426,-0.40297243796424753,15.986925,-12.514077,3,3,7,Token receiver / airdrop
0x1c33061555d7cc699eaf203ce04394b9f2b4de4b,-2.5257274153767386,-1.6222055800567985,23.809326,-0.77630055,0,0,2,Casual ETH user
0x1c332fdec571022e7f6282f79445ec9190ae7bd1,0.9775698825832552,0.011597134365443972,8.881453,-7.6612244,3,3,8,Token receiver / airdrop
0x1c3354d276b49fe8941a09b822a9100d50e88727,1.4992809477734723,-0.780441472456343,12.908362,7.6785674,3,6,6,Token receiver / airdrop
0x1c35e2c4220d9d3a726c195973e3401a62595f79,2.1346528148007846,2.606145264614918,10.252046,-3.1766164,1,-1,-1,Active DeFi user
0x1c37b3196a631d8ff2429bdc56880699dd0b8282,1.248899391443467,-2.265871170863578,7.0477285,-7.591885,2,2,4,Likely bot / MEV
0x1c3c3f6e01017b84a30b8c9601f1c288b2843608,0.8911007101798054,0.12063585276380251,11.912835,2.7051651,3,3,8,Token receiver / airdrop
0x1c3db68940c383978179722f03b1ac30aacc1cd2,1.0058392689034856,-1.1121927611541056,12.627077,7.392053,2,6,6,Likely bot / MEV
0x1c3efc3368efb9cc727ec31dbca4f931d00b4f5c,0.5740600725339914,0.7256582508168605,12.157225,-3.9971054,3,3,7,Token receiver / airdrop
0x1c44bc680421a28e2db6b13d61d16bf19ade9e69,1.8215231958856954,-0.9586002901414709,6.9852643,7.776052,2,-1,-1,Likely bot / MEV
0x1c479675ad559dc151f6ec7ed3fbf8cee79582b6,-2.300878972607168,-2.7339285685954335,-2.6217678,15.453158,0,1,0,Casual ETH user
0x1c47f8c2b54a82e4807da4708190433331970e24,1.3423349925509542,-0.3858927160736833,14.823304,-4.0264106,3,3,7,Token receiver / airdrop
0x1c4a8ddabf17643006152819a07a89c5cbfca823,-0.18613755922821093,1.4639095733934764,0.94316757,4.081928,3,3,8,Token receiver / airdrop
0x1c4c7c7c253803abf825c76b946999eb7c7fa388,0.8845456393852383,-1.0691120502577938,18.891798,-7.3863263,2,7,5,Likely bot / MEV
0x1c4de62525164f7a99cc295b9fa4e8e68316f90e,1.3489626938991333,-0.11296071405773177,8.207481,-3.9129877,1,-1,-1,Active DeFi user
0x1c4ff83fd3cbbe409084ad288148283ece8f8b69,-2.628149343121876,-0.9236616579675984,-16.272106,-4.2566614,0,0,2,Casual ETH user
0x1c5011cf7daf00ff7c94de86c13709bfcb64c04a,2.0104308472247894,-1.1092530777225977,10.16102,6.3132844,2,6,6,Likely bot / MEV
0x1c59660c9b9f6ffd4a54488f9762998c6ca201f6,-2.722177776869378,-0.11642174935412251,-10.627256,1.1032045,0,5,1,Casual ETH user
0x1c5c1ee180a3ebfcb82470b254f1b1293c3d1b2b,1.384242451255486,-0.348610722368488,8.154001,3.7280316,3,3,8,Token receiver / airdrop
0x1c5f853b13ceaaa224e7595c2c74491aafefa2cf,2.8068238922415456,2.7988164414412418,11.306818,-1.8768874,3,3,-1,Token receiver / airdrop
0x1c6609e2b59e5e8401880b00c7200667c6a1d6e2,0.10371489133306007,0.16081190310697577,0.51609147,-4.7296324,3,3,8,Token receiver / airdrop
0x1c670dc214de4819730e7305703ec8c986b8c7fc,1.2235701998377155,0.17388107317864457,1.1988176,-2.8423676,3,3,8,Token receiver / airdrop
0x1c68c3de2b02d9ae478d37c7e6c92a53ff01fc66,1.9827308438416618,5.764345559589936,8.944198,-3.567345,1,-1,-1,Active DeFi user
0x1c69cbe9a48978f5742707c7b6334d22edc0df87,-2.9000386650603738,0.6469553326631917,-6.4148073,3.3032365,0,4,3,Casual ETH user
0x1c6f4346f9c104417909e84678fe099c3ea6f1fa,-2.6134119162434235,-1.127158941935951,-4.1034613,11.136668,0,0,2,Casual ETH user
0x1c6fc42e2eb3cfb9e290fb8058db73312e3cf1fa,-2.6373845942673366,-0.5571739517880553,-7.391427,8.7164135,0,5,1,Casual ETH user
0x1c6ffbec3eab3d6bd3819d7316e98732453cf1fa,-2.728356865263568,-0.43590657975230157,-6.6797357,1.3601514,0,0,2,Casual ETH user
0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,8.375094482626539,7.52656112888183,10.266749,-2.0902917,1,-1,-1,Active DeFi user
0x1c73cdf54a6c42be6dc667508bbe3cb7721d64b4,0.42659174441199205,0.14755515284447812,14.576487,2.6588926,3,3,8,Token receiver / airdrop
0x1c751f9b052f6a4acc02d67f9bd03ea4aab94abb,0.7349398021666843,0.06910638877182806,16.552143,7.5619984,3,3,8,Token receiver / airdrop
0x1c781f4842ca95313c55289438e5c4610abd7296,0.6122317417175511,2.546035924226659,13.576552,1.4648529,3,3,8,Token receiver / airdrop
0x1c788929457e7da62c92c04ed5112ed23d9def2b,-2.700945245705452,-0.21441722260875168,-10.302374,-11.444466,0,5,1,Casual ETH user
0x1c78efca4bfead11d99b9b3128ed2804ffc4911a,0.3645790374344525,0.44855494526260203,11.064108,-5.088847,3,3,7,Token receiver / airdrop
0x1c7ae2b4dfa0aba690cabfab685ac6ec1a460999,-2.7951372162261783,0.055833491026731845,22.218,-10.865058,0,4,3,Casual ETH user
0x1c7b64345e6441f0e7f3705a7943b0092731a46b,2.1640236198145586,0.8265094998388893,9.334203,-0.7081763,3,3,8,Token receiver / airdrop
0x1c7bf2532dfa34eeea02c3759e0ca8d87b1d8171,-2.3880550237370506,-2.7928895139156173,1.4303908,-14.014535,0,1,0,Casual ETH user
0x1c7d965572a70238ad4badde9fbdd23f1f1a44b4,1.694105617208984,1.6077013884582945,8.993161,0.80869704,3,3,8,Token receiver / airdrop
0x1c846f8519b932577d8360862a22b6c9f18aa123,2.5331531867952424,2.6266447630563565,11.448218,-2.1336234,3,3,-1,Token receiver / airdrop
0x1c8740733c7a4680d2fa84c3ac2c218b41157993,0.4369989620215549,-2.3219987563525497,4.850678,-4.48728,2,2,4,Likely bot / MEV
0x1c88595bc9e9d0c34ad9eb4a4934262f879b56b9,-2.5966488201458766,-1.1912914756282305,-11.772829,-8.813763,0,0,2,Casual ETH user
0x1c88791862c4cb97daa111c9cd3d4bf49e4556b9,-0.29367193900095234,1.744292463841688,11.852186,-4.8681993,3,3,-1,Token receiver / airdrop
0x1c888a201e6da5de29d5b34dd9346cbd1e4556b9,-2.9082252671851223,0.640932631896253,10.810551,14.967153,0,4,3,Casual ETH user
0x1c8bd09d0dab45e8a188c038fd4c85cb5fd6b86b,0.43598587913895553,-0.1201563308923735,24.759802,7.836954,3,3,8,Token receiver / airdrop
0x1c8bf75360972287a0263e6c341002b4e3fa5963,1.842596640905384,-2.1522140528939375,3.0767329,-11.331897,2,2,4,Likely bot / MEV
0x1c8c05fc064364ac26c6eaf3636fc2eb95b17236,-3.0188780370981014,0.9698033622380775,10.475668,-8.430311,0,0,2,Casual ETH user
0x1c8c3159f9d334f552aee11f411ac3499bc19d83,0.039324198009084974,-0.03035308062616895,4.472069,-2.8112414,3,3,7,Token receiver / airdrop
0x1c8d549221bd8d97148e6e04114d043cc918e38c,0.3944604914517759,-1.2896221207318708,10.070155,7.2817554,3,6,6,Token receiver / airdrop
0x1c8e0730fd4188d41c7d335b9e4e4bf8064556b9,-2.822933200339713,0.16315023994968325,2.51185,-12.80345,0,4,3,Casual ETH user
0x1c8e5bc0565fd73e474b9f0d3ef76bc09f055bf8,1.1816264594341677,-0.4008077674344179,1.1417907,1.3392454,3,3,8,Token receiver / airdrop
0x1c9151f30ae34f5f816ff63a49d563d5db62f0d9,0.4083260716541684,-0.15795207573297576,3.55219,-3.2879858,3,3,7,Token receiver / airdrop
0x1c91e982378f17f8e30a050ee2e7a7dff2b40631,-2.700945245705452,-0.21441722260875168,-7.2045407,-2.263483,0,5,1,Casual ETH user
0x1c9237f57faeb1c135cab31295e6fd0195a0b902,0.6763408391363781,-0.11935514711039623,22.118711,3.9178028,3,3,8,Token receiver / airdrop
0x1c938c2c810798fe358d54ec17e1bf805b76983f,-2.664229480294575,-0.6812462027664318,-8.820933,6.0671215,0,0,2,Casual ETH user
0x1c97954287b4cb0ea67731284e9181d2fb0051e8,0.43597523645583736,-0.12015636248990634,24.782936,7.8261175,3,3,8,Token receiver / airdrop
0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,-3.3254975056129363,2.429754970688959,1.9654924,6.2839265,0,4,3,Casual ETH user
0x1c9c41e23e10de2b12423fa5e26df0f9666c666c,0.38967339429013137,-0.8679386621655504,7.1076818,-3.1233554,2,6,6,Likely bot / MEV
0x1ca0a65f4ecaadb2073ddcb388bf58e6a436279b,-2.7837086649293323,-0.32564218213406915,12.590365,-11.572229,0,4,3,Casual ETH user
0x1ca1a045824f6901dd5da328d3733e79247f9ed1,0.026823377935526287,-0.060223665131005494,2.632893,-7.2826767,3,3,7,Token receiver / airdrop
0x1ca294d72ef879ec524a85befa03c03508e5d1db,1.5329282195738805,-0.1423012100594704,10.793297,2.5020964,3,3,8,Token receiver / airdrop
0x1ca3d9c4be0982400eac007c9901ec6d390cdeea,1.819107194326644,0.6179733017953378,9.389312,-0.73493403,3,3,8,Token receiver / airdrop
0x1ca61e396969838edf7010d1470288328c62977c,0.8980208270425541,-0.47404402743504953,5.723383,-2.3231685,3,3,7,Token receiver / airdrop
0x1ca73cd01ec11c275202054d91583a9d4de9880d,-2.300878972607168,-2.7339285685954335,-6.0576496,15.659008,0,1,0,Casual ETH user
0x1ca83bc17ef82b6e5edbff15235f536aaa2f5ec1,-2.68028597816878,-0.3591692303423509,-7.6873097,-8.06291,0,5,1,Casual ETH user
0x1cab1b1b8ef7bc11495a83b9ec6f5c37cd755a40,2.1273433838395297,-2.0851791954758103,15.368943,6.6904335,2,2,4,Likely bot / MEV
0x1cae06dd111fd24d6fa1089a9674362e14db8770,0.8293926865093674,-0.32174555533402854,10.88023,6.7867613,3,-1,-1,Token receiver / airdrop
